Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Hibike! Euphonium: Kakedasu Monaka,"Sound! Euphonium Episode 14 – Ready, Set, Monaka",7.48,2887,1939,58,Special,1,Finished Airing,42354,"Lantis,       Pony Canyon,       Rakuonsha",Ponycan USA,Kyoto Animation,Novel,Drama,"Music, Performing Arts, School",23 min.,PG-13 - Teens 13 or older,27,,,
Hitoribocchi no Marumaru Seikatsu,,7.48,1109,1940,220,TV,12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019","Frontier Works,       Mainichi Broadcasting System,       Half H.P Studio,       AT-X,       CyberStep,       Kanetsu Investment,       Kadokawa,       Global Solutions","None found, add some",C2C,4-koma manga,Comedy,"CGDCT, School",23 min. per ep.,PG-13 - Teens 13 or older,1253,Spring 2019,Saturdays at 02:25 (JST),Shounen
"Ijiranaide, Nagatoro-san 2nd Attack","Don't Toy with Me, Miss Nagatoro 2nd Attack",7.48,866,1941,283,TV,12,Finished Airing,"Jan 8, 2023 to Mar 26, 2023","TMS Entertainment,       Mainichi Broadcasting System,       Kodansha,       King Records","None found, add some",OLM,Web manga,Comedy,"Romantic Subtext, School",23 min. per ep.,PG-13 - Teens 13 or older,1989,Winter 2023,Sundays at 01:00 (JST),
JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,7.48,1722,1942,131,OVA,6,Finished Airing,"Nov 19, 1993 to Nov 18, 1994",Shueisha,"None found, add some",APPP,Manga,"Action, Adventure, Drama, Supernatural",Vampire,35 min. per ep.,R+ - Mild Nudity,1784,,,Shounen
Acchi Kocchi,Place to Place,7.47,752,1943,321,TV,12,Finished Airing,"Apr 6, 2012 to Jun 29, 2012","Pony Canyon,       TBS,       DAX Production,       BS-TBS,       Jumondo,       Houbunsha",Sentai Filmworks,AIC,4-koma manga,"Comedy, Romance","Gag Humor, School",24 min. per ep.,PG-13 - Teens 13 or older,2680,Spring 2012,Unknown,
Akame ga Kill!,,7.47,29,1944,2,TV,24,Finished Airing,"Jul 7, 2014 to Dec 15, 2014","Nihon Ad Systems,       Sony Music Entertainment,       TOHO animation,       Q-Tec,       Fields,       Jinnan Studio,       REAL-T",Sentai Filmworks,White Fox,Manga,"Action, Fantasy","Gore, Super Power",23 min. per ep.,R - 17+ (violence & profanity),29274,Summer 2014,Mondays at 00:00 (JST),Shounen
Another,,7.47,58,1945,1,TV,12,Finished Airing,"Jan 10, 2012 to Mar 27, 2012","Lantis,       Kadokawa Shoten,       TOHO,       KlockWorx,       Bandai Namco Live Creative,       NTT Docomo",Sentai Filmworks,P.A. Works,Novel,"Horror, Mystery, Supernatural","Gore, School",24 min. per ep.,R - 17+ (violence & profanity),17671,Winter 2012,Unknown,
Bai She II: Qing She Jie Qi,White Snake 2: The Tribulation of the Green Snake,7.47,9018,1946,4,Movie,1,Finished Airing,44400,Alibaba Pictures,"None found, add some",Light Chaser Animation Studios,Other,"Adventure, Fantasy","Martial Arts, Mythology",2 hr. 12 min.,PG-13 - Teens 13 or older,25,,,
Bai She: Yuan Qi,White Snake,7.47,6733,1947,9,Movie,1,Finished Airing,43476,"None found, add some",GKIDS,Light Chaser Animation Studios,Other,"Action, Adventure, Drama, Fantasy, Romance","Martial Arts, Mythology",1 hr. 38 min.,PG-13 - Teens 13 or older,39,,,
Benghuai: Xing Qiong Tiedao - Fei Guang,Honkai: Star Rail - A Flash,7.47,14792,1948,699,ONA,1,Finished Airing,45056,"None found, add some","None found, add some","Studio Ppuri,       miHoYoAnime",Game,"Action, Sci-Fi",Martial Arts,4 min.,PG-13 - Teens 13 or older,3,,,
City Hunter Movie: Shinjuku Private Eyes,,7.47,5887,1949,12,Movie,1,Finished Airing,43504,"Aniplex,       Audio Planning U",Discotek Media,Sunrise,Manga,"Action, Comedy, Mystery",Adult Cast,1 hr. 35 min.,PG-13 - Teens 13 or older,26,,,Shounen
Donten ni Warau,Laughing Under the Clouds,7.47,1738,1950,130,TV,12,Finished Airing,"Oct 4, 2014 to Dec 20, 2014","VAP,       Nippon Television Network",Funimation,Doga Kobo,Manga,"Action, Supernatural",Historical,23 min. per ep.,PG-13 - Teens 13 or older,784,Fall 2014,Unknown,Shoujo
Elfen Lied,,7.47,77,1951,1,TV,13,Finished Airing,"Jul 25, 2004 to Oct 17, 2004","VAP,       Genco",ADV Films,Arms,Manga,"Action, Drama, Horror, Romance, Supernatural, Suspense","Gore, Psychological",25 min. per ep.,R+ - Mild Nudity,24132,Summer 2004,Sundays at 22:30 (JST),Seinen
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Fate/stay night [Unlimited Blade Works] Season 2: Sunny Day,7.47,1906,1952,114,Special,1,Finished Airing,42284,"None found, add some",Aniplex of America,ufotable,Visual novel,"Action, Fantasy, Supernatural",,9 min.,PG-13 - Teens 13 or older,220,,,
Grisaia no Kajitsu,The Fruit of Grisaia,7.47,353,1953,617,TV,13,Finished Airing,"Oct 5, 2014 to Dec 28, 2014","Frontier Works,       AT-X,       Bushiroad,       NBCUniversal Entertainment Japan,       Front Wing",Sentai Filmworks,8bit,Visual novel,"Drama, Romance, Suspense","Harem, Psychological, School",23 min. per ep.,R+ - Mild Nudity,4398,Fall 2014,Sundays at 20:30 (JST),
Gundam Build Divers Re:Rise 2nd Season,GUNDAM BUILD DIVERS Re:RISE,7.47,5801,1954,12,ONA,13,Finished Airing,"Apr 9, 2020 to Aug 27, 2020","Sunrise,       Sotsu",Nozomi Entertainment,Sunrise Beyond,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,G - All Ages,59,,,
High School DxD New,,7.47,187,1955,916,TV,12,Finished Airing,"Jul 7, 2013 to Sep 22, 2013","Genco,       Lantis,       Media Factory,       Movic,       AT-X,       Showgate,       Q-Tec,       Fujimi Shobo",Funimation,TNK,Light novel,"Action, Comedy, Fantasy, Romance, Ecchi","Harem, Mythology, School",26 min. per ep.,R+ - Mild Nudity,4531,Summer 2013,Sundays at 20:30 (JST),
Hokuto no Ken Zero: Kenshirou Den,Fist of the North Star: Legend of Kenshiro,7.47,5990,1956,11,Movie,1,Finished Airing,39732,"None found, add some",Discotek Media,TMS Entertainment,Manga,Action,Martial Arts,1 hr. 30 min.,R - 17+ (violence & profanity),23,,,Shounen
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,Ascendance of a Bookworm: Side Story,7.47,3439,1957,42,OVA,1,Finished Airing,43900,"None found, add some","None found, add some",Ajia-do,Light novel,Fantasy,"Isekai, Reincarnation",24 min.,PG-13 - Teens 13 or older,26,,,
Isekai Izakaya: Koto Aitheria no Izakaya Nobu,Isekai Izakaya: Japanese Food From Another World,7.47,3372,1958,43,ONA,24,Finished Airing,"Apr 13, 2018 to Sep 14, 2018",Kadokawa,"None found, add some",Sunrise,Light novel,"Fantasy, Gourmet","Adult Cast, Isekai, Workplace",14 min. per ep.,PG-13 - Teens 13 or older,171,,,
Isekai Quartet Movie: Another World,,7.47,2369,1959,82,Movie,1,Finished Airing,44722,Kadokawa,"None found, add some",Studio PuYUKAI,Original,"Comedy, Fantasy","Isekai, Parody",1 hr. 52 min.,PG-13 - Teens 13 or older,121,,,
Jashin-chan Dropkick',Dropkick on My Devil!! Dash,7.47,3127,1960,50,TV,11,Finished Airing,"Apr 6, 2020 to Jun 22, 2020","BookLive,       ibis Capital Partners,       Global Solutions","None found, add some",Nomad,Web manga,"Comedy, Supernatural","CGDCT, Gag Humor, Mythology",23 min. per ep.,PG-13 - Teens 13 or older,124,Spring 2020,Mondays at 20:30 (JST),
Junjou Romantica,Junjo Romantica,7.47,959,1961,256,TV,12,Finished Airing,"Apr 11, 2008 to Jun 27, 2008","Frontier Works,       Kadokawa Shoten,       Kadokawa Pictures Japan,       KlockWorx,       Memory-Tech,       Romantica club !!",Nozomi Entertainment,Studio Deen,Manga,"Boys Love, Comedy, Drama",Adult Cast,24 min. per ep.,PG-13 - Teens 13 or older,4409,Spring 2008,Fridays at 01:30 (JST),
Kamisama no Memochou,Heaven's Memo Pad,7.47,1013,1962,240,TV,12,Finished Airing,"Jul 2, 2011 to Sep 24, 2011","Lantis,       AT-X,       Warner Bros. Japan,       KlockWorx,       ASCII Media Works",Sentai Filmworks,J.C.Staff,Light novel,"Drama, Mystery",Detective,26 min. per ep.,R - 17+ (violence & profanity),796,Summer 2011,Saturdays at Unknown,
Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,Ghost in the Shell: Arise - Border 2: Ghost Whispers,7.47,3066,1963,52,Movie,1,Finished Airing,41608,"Bandai Visual,       Dentsu,       Kodansha,       flying DOG,       TOHO animation",Funimation,Production I.G,Manga,"Action, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Psychological",56 min.,R - 17+ (violence & profanity),47,,,
Kyoukaisenjou no Horizon II,Horizon in the Middle of Nowhere II,7.47,2345,1964,83,TV,13,Finished Airing,"Jul 8, 2012 to Sep 30, 2012","Bandai Visual,       Lantis,       ASCII Media Works,       Sony PCL",Sentai Filmworks,Sunrise,Light novel,"Action, Fantasy, Sci-Fi",,24 min. per ep.,R+ - Mild Nudity,352,Summer 2012,Unknown,
Major 2nd 2nd Season,,7.47,4676,1965,22,TV,25,Finished Airing,"Apr 4, 2020 to Nov 7, 2020","Shogakukan-Shueisha Productions,       NHK","None found, add some",OLM,Manga,Sports,Team Sports,24 min. per ep.,PG-13 - Teens 13 or older,68,Spring 2020,Saturdays at 17:35 (JST),Shounen
Oemojisangjuui,Lookism,7.47,2209,1966,92,ONA,8,Finished Airing,44903,Netflix,"None found, add some",Studio Mir,Web manga,"Action, Drama, Supernatural",School,24 min. per ep.,PG-13 - Teens 13 or older,553,,,
Pokemon Generations,Pokémon Generations,7.47,2868,1967,59,ONA,18,Finished Airing,"Dec 9, 2016 to Feb 2, 2017","None found, add some",The Pokemon Company International,OLM,Game,"Action, Adventure, Fantasy",Strategy Game,4 min. per ep.,PG - Children,90,,,Kids
Psycho-Pass: Sinners of the System Case.2 - First Guardian,,7.47,2130,1968,97,Movie,1,Finished Airing,43511,"Dentsu,       Fuji TV,       Nitroplus,       Sony Music Entertainment,       TOHO animation,       MAGNET","None found, add some",Production I.G,Original,"Action, Sci-Fi","Adult Cast, Detective, Psychological",1 hr.,R - 17+ (violence & profanity),78,,,
Saenai Heroine no Sodatekata,Saekano: How to Raise a Boring Girlfriend,7.47,313,1969,664,TV,12,Finished Airing,"Jan 16, 2015 to Mar 27, 2015","Aniplex,       Dentsu,       Fuji TV,       Half H.P Studio,       Cospa,       Fujipacific Music,       Good Smile Company,       Kyoraku Industrial Holdings,       Kansai Telecasting,       Fujimi Shobo",Aniplex of America,A-1 Pictures,Light novel,"Comedy, Romance, Ecchi","Harem, Otaku Culture, School",23 min. per ep.,PG-13 - Teens 13 or older,4382,Winter 2015,Fridays at 00:50 (JST),
Saint☆Oniisan,Saint☆Young Men,7.47,2194,1970,93,OVA,2,Finished Airing,"Dec 3, 2012 to Aug 23, 2013","None found, add some","None found, add some",A-1 Pictures,Manga,"Comedy, Slice of Life",,20 min. per ep.,PG-13 - Teens 13 or older,282,,,Seinen
Sekaiichi Hatsukoi: Propose-hen,,7.47,4355,1971,26,Movie,1,Finished Airing,43882,"None found, add some","None found, add some",Studio Deen,Manga,Boys Love,"Adult Cast, Workplace",21 min.,PG-13 - Teens 13 or older,97,,,
Shen Lan Qi Yu Wushuang Zhu,The Land of Miracles,7.47,11639,1972,1,ONA,15,Finished Airing,"Jul 23, 2022 to Oct 15, 2022","iQIYI,       CG Year","None found, add some",High Energy Studio,Web novel,"Action, Fantasy",,21 min. per ep.,PG-13 - Teens 13 or older,17,,,
Shinryaku!! Ika Musume,The Squid Girl OVA,7.47,4201,1973,28,OVA,3,Finished Airing,"Aug 8, 2012 to Sep 8, 2014","Lantis,       Glovision",Sentai Filmworks,Diomedéa,Manga,Comedy,Anthropomorphic,24 min. per ep.,PG-13 - Teens 13 or older,17,,,Shounen
Shinryaku!? Ika Musume,The Squid Girl 2,7.47,2090,1974,99,TV,12,Finished Airing,"Sep 27, 2011 to Dec 25, 2011","TV Tokyo,       Lantis,       Pony Canyon,       TV Tokyo Music,       Studio Jack",Sentai Filmworks,Diomedéa,Manga,Comedy,Anthropomorphic,24 min. per ep.,PG-13 - Teens 13 or older,176,Fall 2011,Tuesdays at 02:00 (JST),Shounen
Shinseiki Evangelion Movie: Shi to Shinsei,Neon Genesis Evangelion: Death & Rebirth,7.47,928,1975,263,Movie,1,Finished Airing,35504,"Movic,       Sega,       TV Tokyo Music,       Audio Tanaka","GKIDS,       Manga Entertainment","Gainax,       Production I.G,       Tatsunoko Production",Original,"Action, Drama, Sci-Fi, Suspense","Mecha, Psychological",1 hr. 44 min.,R - 17+ (violence & profanity),734,,,
"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",,7.47,4174,1976,28,Special,3,Finished Airing,"Sep 25, 1998 to Sep 25, 1999",NHK,"None found, add some",Madhouse,Manga,"Comedy, Fantasy",Mahou Shoujo,4 min. per ep.,G - All Ages,35,,,Shoujo
Waga Seishun no Arcadia,Captain Harlock: Arcadia of my Youth,7.47,6066,1977,11,Movie,1,Finished Airing,30160,"None found, add some","AnimEigo,       Discotek Media",Toei Animation,Unknown,"Action, Adventure, Drama, Sci-Fi","Adult Cast, Space",2 hr. 10 min.,PG-13 - Teens 13 or older,89,,,
Xian Wang de Richang Shenghuo 4,The Daily Life of the Immortal King 4,7.47,3814,1978,34,ONA,12,Finished Airing,"Dec 17, 2023 to Feb 25, 2024",bilibili,"None found, add some",Liyu Culture,Novel,"Adventure, Comedy, Fantasy",School,18 min. per ep.,PG-13 - Teens 13 or older,95,,,
Xue Ying Ling Zhu 2nd Season,,7.47,10587,1979,2,ONA,22,Finished Airing,"Dec 31, 2020 to Mar 4, 2021",Tencent Penguin Pictures,"None found, add some",Mili Pictures,Novel,"Action, Adventure, Fantasy, Romance","Historical, Martial Arts",18 min. per ep.,,9,,,
Yuru Camp△ Season 2 Specials,Laid-Back Camp Season 2 Specials,7.47,4702,1980,22,Special,2,Finished Airing,"May 26, 2021 to Jul 28, 2021","Half H.P Studio,       MAGES.","None found, add some",C-Station,Manga,"Comedy, Slice of Life",CGDCT,4 min. per ep.,PG-13 - Teens 13 or older,69,,,
Shokugeki no Souma: Ni no Sara OVA,Food Wars! The Second Plate OVA,7.46,1446,1981,164,OVA,2,Finished Airing,"May 1, 2017 to Jul 4, 2017","Lantis,       Mainichi Broadcasting System,       Warner Bros. Japan,       KlockWorx,       Hakuhodo DY Music & Pictures,       Shueisha","None found, add some",J.C.Staff,Manga,"Gourmet, Ecchi",School,25 min. per ep.,PG-13 - Teens 13 or older,109,,,Shounen
Shuumatsu Train Doko e Iku?,Train to the End of the World,7.46,3179,1982,48,TV,12,Currently Airing,"Apr 1, 2024 to Jun 17, 2024","Movic,       AT-X,       flying DOG,       Tokyo MX,       Kadokawa,       DAXEL","None found, add some",EMT Squared,Original,Adventure,,23 min. per ep.,PG-13 - Teens 13 or older,153,Spring 2024,Mondays at 21:00 (JST),
Sugar Apple Fairy Tale,,7.46,1917,1983,113,TV,12,Finished Airing,"Jan 6, 2023 to Mar 24, 2023","AT-X,       Magic Capsule,       flying DOG,       Crunchyroll,       Kadokawa,       BS Asahi","None found, add some",J.C.Staff,Light novel,"Adventure, Drama, Fantasy, Romance",Visual Arts,22 min. per ep.,PG-13 - Teens 13 or older,852,Winter 2023,Fridays at 21:30 (JST),Shoujo
Tennis no Oujisama: Another Story II - Ano Toki no Bokura,The Prince of Tennis OVA Another Story II,7.46,6123,1984,11,OVA,4,Finished Airing,"Aug 26, 2011 to Oct 26, 2011","Nihon Ad Systems,       M.S.C","None found, add some",Production I.G,Manga,"Comedy, Sports",School,22 min. per ep.,PG-13 - Teens 13 or older,7,,,Shounen
Tonari no Kaibutsu-kun,My Little Monster,7.46,137,1985,1,TV,13,Finished Airing,"Oct 2, 2012 to Dec 25, 2012","TV Tokyo,       Aniplex,       Nihon Ad Systems,       Kodansha","NIS America, Inc.",Brain's Base,Manga,"Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,6335,Fall 2012,Tuesdays at 01:35 (JST),Shoujo
Xiao Lu He Xiao Lan,Beryl and Sapphire,7.46,6342,1986,10,ONA,72,Finished Airing,"Aug 27, 2018 to Feb 16, 2019",Tencent Animation & Comics,"None found, add some",Haoliners Animation League,Web manga,"Boys Love, Comedy, Drama, Sci-Fi",School,12 min. per ep.,PG-13 - Teens 13 or older,102,,,
Xingchen Bian: Xingchen Yao Hai,,7.46,9872,1987,3,ONA,12,Finished Airing,"Sep 5, 2021 to Oct 3, 2021","Tencent Penguin Pictures,       China Literature Limited,       Pure Arts","None found, add some",Foch Films,Novel,"Action, Adventure, Fantasy, Romance",,26 min. per ep.,PG-13 - Teens 13 or older,10,,,
Youjo Senki: Sabaku no Pasta Daisakusen,Saga of Tanya the Evil: Operation Desert Pasta,7.46,2857,1988,60,ONA,1,Finished Airing,44366,"Magic Capsule,       Kadokawa","None found, add some",Nut,Light novel,"Action, Fantasy","Isekai, Military, Reincarnation",16 min.,PG-13 - Teens 13 or older,126,,,
Yowamushi Pedal: Spare Bike,,7.46,5880,1989,12,Movie,1,Finished Airing,42622,"None found, add some","None found, add some",TMS Entertainment,Manga,Sports,Racing,1 hr.,PG-13 - Teens 13 or older,9,,,Shounen
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,Unlimited Psychic Squad,7.46,1516,1990,154,TV,12,Finished Airing,"Jan 8, 2013 to Mar 26, 2013","TV Tokyo,       Geneon Universal Entertainment,       Shogakukan-Shueisha Productions,       Half H.P Studio",Sentai Filmworks,Manglobe,Manga,"Action, Supernatural",Super Power,24 min. per ep.,R - 17+ (violence & profanity),455,Winter 2013,Unknown,Shounen
Acchi Kocchi: Place=Princess,,7.46,2815,1991,61,Special,1,Finished Airing,41220,"None found, add some",Sentai Filmworks,AIC,4-koma manga,"Comedy, Romance","Gag Humor, School",23 min.,PG-13 - Teens 13 or older,68,,,
Aikatsu!,,7.46,3357,1992,44,TV,178,Finished Airing,"Oct 8, 2012 to Mar 31, 2016","TV Tokyo,       Bandai Visual,       Dentsu","None found, add some","Sunrise,       Bandai Namco Pictures",Original,Slice of Life,"Idols (Female), Music, School",24 min. per ep.,PG - Children,894,Fall 2012,Thursdays at 18:30 (JST),
Amagi Brilliant Park,,7.46,317,1993,660,TV,13,Finished Airing,"Oct 7, 2014 to Dec 26, 2014","Avex Entertainment,       TBS,       DAX Production,       flying DOG,       Mobcast",Sentai Filmworks,Kyoto Animation,Light novel,"Comedy, Fantasy",Workplace,24 min. per ep.,PG-13 - Teens 13 or older,2683,Fall 2014,Fridays at 02:16 (JST),
Angel Densetsu,,7.46,3527,1994,40,OVA,2,Finished Airing,35412,Toei Video,"None found, add some",Toei Animation,Manga,"Action, Comedy","Delinquents, School",24 min. per ep.,R - 17+ (violence & profanity),193,,,
Bai Yao Pu 4th Season,Fairies Albums 4,7.46,12998,1995,1,ONA,12,Finished Airing,"Feb 23, 2024 to May 3, 2024",bilibili,"None found, add some",CMC Media,Novel,"Adventure, Fantasy, Mystery, Supernatural",Historical,23 min. per ep.,PG-13 - Teens 13 or older,12,,,
Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,My Hero Academia: Heroes Rising - Epilogue Plus,7.46,3202,1996,48,Special,1,Finished Airing,44027,"None found, add some","None found, add some",Bones,Manga,Comedy,,9 min.,PG-13 - Teens 13 or older,98,,,
Burn the Witch #0.8,,7.46,3727,1997,36,TV Special,1,Finished Airing,45289,"None found, add some","None found, add some","Studio Colorido,       team Yamahitsuji",Manga,"Action, Fantasy",,28 min.,PG-13 - Teens 13 or older,82,,,Shounen
Carnival Phantasm EX Season,,7.46,3167,1998,49,OVA,1,Finished Airing,40873,Notes,"None found, add some",Lerche,Manga,"Comedy, Supernatural",,20 min.,PG-13 - Teens 13 or older,15,,,
Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,,7.46,7374,1999,7,Movie,1,Finished Airing,40285,TV Asahi,"None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Sci-Fi",,1 hr. 40 min.,G - All Ages,15,,,Seinen
Da Zhu Zai Nian Fan,The Great Ruler,7.46,11990,2000,1,ONA,52,Finished Airing,"Jun 30, 2023 to Jun 7, 2024","iQIYI,       High Energy Studio","None found, add some",Motion Magic,Web novel,"Action, Adventure, Fantasy, Romance","Historical, Martial Arts",19 min. per ep.,PG-13 - Teens 13 or older,13,,,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,7.46,363,2001,601,TV,12,Finished Airing,"Oct 3, 2020 to Dec 19, 2020","Movic,       Warner Bros. Japan,       KlockWorx,       Hakuhodo DY Music & Pictures,       Egg Firm,       FuRyu,       GREE,       SB Creative",Sentai Filmworks,J.C.Staff,Light novel,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,1894,Fall 2020,Saturdays at 00:30 (JST),
Fairy Tail OVA,,7.46,1417,2002,167,OVA,5,Finished Airing,"Apr 15, 2011 to Jun 17, 2013","None found, add some","None found, add some","Satelight,       A-1 Pictures",Manga,"Comedy, Fantasy, Ecchi",,27 min. per ep.,PG-13 - Teens 13 or older,439,,,Shounen
Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,Fullmetal Alchemist: Brotherhood 4-koma Theater,7.46,2844,2003,60,Special,16,Finished Airing,"Aug 26, 2009 to Nov 24, 2010",Studio Moriken,Funimation,Bones,4-koma manga,"Comedy, Fantasy",Parody,2 min. per ep.,PG-13 - Teens 13 or older,128,,,
