Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Eiyuu Banka Koushi-den,,6.15,14538,8683,763,TV Special,1,Finished Airing,15-Oct-95,,,NHK,"None found, add some","None found, add some",Unknown,"Adventure, Drama, Romance",Historical,1 hr. 30 min.,R - 17+ (violence & profanity),0,
Eiyuu Kyoushitsu Specials,Classroom for Heroes Specials,6.15,9267,8684,3,Special,3,Finished Airing,"Jan 26, 2024 to Mar 27, 2024",,,"None found, add some","None found, add some",Actas,Light novel,"Action, Fantasy, Ecchi","Harem, School",10 min. per ep.,PG-13 - Teens 13 or older,13,
Fangkemeng: Bu Yuan Zhi Dao de Fangxing Baokemeng?!,Cube-Shaped Pokémon on Cubie Island?!,6.15,16217,8685,497,ONA,5,Finished Airing,"Feb 28, 2023 to Sep 30, 2023",,,"None found, add some","None found, add some","None found, add some",Game,"Action, Adventure, Comedy, Fantasy",,1 min. per ep.,PG - Children,2,Kids
Fastening Days 4,,6.15,13913,8686,915,ONA,3,Finished Airing,"Dec 5, 2019 to Dec 19, 2019",,,"None found, add some","None found, add some",Studio Colorido,Original,,,4 min. per ep.,G - All Ages,1,Kids
Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,,6.15,13341,8687,1,TV,33,Finished Airing,"Aug 13, 2010 to Mar 25, 2011",Summer 2010,Unknown,"None found, add some","None found, add some","None found, add some",Unknown,"Comedy, Horror, Supernatural",School,4 min. per ep.,,4,
Gall Force: Chikyuu Shou,Gall Force: Earth Chapter,6.15,9552,8688,3,OVA,3,Finished Airing,"Dec 25, 1989 to Dec 1, 1990",,,Artmic,Central Park Media,AIC,Original,"Action, Sci-Fi","Mecha, Military",50 min. per ep.,R+ - Mild Nudity,2,
Ganbare! Kickers: Bokutachi no Densetsu,Fight! Kickers,6.15,14370,8689,804,OVA,1,Finished Airing,21-Aug-87,,,"None found, add some","None found, add some",Pierrot,Manga,"Comedy, Drama, Sports",Team Sports,1 hr. 27 min.,G - All Ages,0,Kids
Garakuta-doori no Stain: Epilogue,Mr. Stain on Junk Alley: Epilogue,6.15,15355,8690,606,OVA,1,Finished Airing,11-Oct-03,,,"None found, add some",Funimation,"None found, add some",Unknown,Comedy,,31 min.,PG - Children,1,
Groizer X,Gloizer X,6.15,12979,8691,1,TV,36,Finished Airing,"Jul 1, 1976 to Mar 31, 1977",Summer 1976,Thursdays at 19:30 (JST),"TV Tokyo,       Dynamic Planning","None found, add some",Knack Productions,Unknown,Sci-Fi,Mecha,25 min. per ep.,G - All Ages,6,
Gu-Gu Ganmo,,6.15,12054,8692,1,TV,50,Finished Airing,"Mar 18, 1984 to Mar 17, 1985",Spring 1984,Sundays at 19:00 (JST),"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Slice of Life",School,25 min. per ep.,G - All Ages,4,Shounen
Gunjou no Fanfare,Fanfare of Adolescence,6.15,4443,8693,25,TV,13,Finished Airing,"Apr 2, 2022 to Jun 25, 2022",Spring 2022,Saturdays at 23:30 (JST),"Aniplex,       Half H.P Studio,       Tokyo MX,       BS11,       Koei Tecmo Games,       Hakuhodo,       Hochi Shimbun","None found, add some",Lay-duce,Original,Sports,Racing,23 min. per ep.,PG-13 - Teens 13 or older,125,
Hakken Taiken Daisuki! Shimajirou,,6.15,15948,8694,528,TV,101,Finished Airing,"Apr 7, 2008 to Mar 29, 2010",Spring 2008,Unknown,"None found, add some","None found, add some","Studio Kikan,       Pierrot Plus",Original,"Adventure, Comedy, Fantasy",,25 min. per ep.,G - All Ages,1,Kids
Ippon Bouchou Mantarou,,6.15,14388,8695,795,OVA,2,Finished Airing,"Jun 21, 1991 to Dec 21, 1991",,,"Pony Canyon,       Movic","None found, add some","J.C.Staff,       animate Film",Manga,Gourmet,,46 min. per ep.,PG-13 - Teens 13 or older,2,Seinen
Jean Valjean Monogatari,,6.15,13049,8696,1,TV Special,1,Finished Airing,15-Sep-79,,,"None found, add some","None found, add some",Toei Animation,Novel,Drama,,1 hr. 9 min.,G - All Ages,0,
Kinnikuman: Seigi Choujin vs. Senshi Choujin,,6.15,12998,8697,1,Movie,1,Finished Airing,20-Dec-86,,,"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Sports",Combat Sports,50 min.,PG-13 - Teens 13 or older,1,Shounen
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,,6.15,4714,8698,21,TV,13,Finished Airing,"Apr 4, 2007 to Jun 27, 2007",Spring 2007,Unknown,"None found, add some","None found, add some",Artland,Visual novel,Romance,"Harem, School",24 min. per ep.,PG-13 - Teens 13 or older,21,
Kujiratori,The Whale Hunt,6.15,9116,8699,4,Movie,1,Finished Airing,01-Oct-01,,,"None found, add some","None found, add some",Studio Ghibli,Picture book,"Adventure, Award Winning",,16 min.,G - All Ages,1,
Kyuukyoku Choujin R,"The Ultimate Esper ""R""",6.15,11656,8700,1,OVA,1,Finished Airing,24-Oct-91,,,"Shogakukan-Shueisha Productions,       Bandai","None found, add some",Studio Coa,Manga,"Comedy, Sci-Fi",,1 hr. 13 min.,PG-13 - Teens 13 or older,3,
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Liang Xiaoshi Jiaqi,Lee's Detective Agency: A Holiday of Two Hours,6.15,13415,8701,1,ONA,1,Finished Airing,22-Apr-23,,,"None found, add some","None found, add some",Gravity Well,Game,"Comedy, Mystery","Anthropomorphic, Detective",9 min.,PG-13 - Teens 13 or older,0,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,,6.15,5403,8702,15,Movie,4,Finished Airing,26-Oct-13,,,"None found, add some","None found, add some",Shaft,Other,Comedy,,2 min. per ep.,G - All Ages,30,
Mini Toji: Yume,,6.15,11972,8703,1,Special,1,Finished Airing,24-May-19,,,"Square Enix,       Genco,       Mainichi Broadcasting System,       AT-X,       Studio Gokumi,       Glovision,       Crunchyroll,       Kadokawa,       My Theater D.D.","None found, add some",Project No.9,Original,"Action, Fantasy",CGDCT,4 min.,G - All Ages,2,
Neko Ramen,Neko Rahmen,6.15,9185,8704,4,ONA,13,Finished Airing,"Dec 29, 2006 to Mar 23, 2007",,,"Think Corporation,       KENMedia","None found, add some","None found, add some",4-koma manga,"Comedy, Gourmet","Anthropomorphic, Gag Humor, Workplace",2 min. per ep.,PG - Children,15,
Nekogami Yaoyorozu Specials,,6.15,11439,8705,1,Special,7,Finished Airing,"Sep 21, 2011 to Mar 21, 2012",,,Akita Shoten,"None found, add some",AIC PLUS+,Manga,"Comedy, Supernatural","CGDCT, Video Game",2 min. per ep.,PG-13 - Teens 13 or older,1,Seinen
Noramimi,,6.15,12855,8706,1,TV,12,Finished Airing,"Jan 9, 2008 to Mar 26, 2008",Winter 2008,Unknown,TMS Music,"None found, add some",TMS Entertainment,Manga,Comedy,Childcare,20 min. per ep.,G - All Ages,1,
number24 Recap,,6.15,10417,8707,2,TV Special,1,Finished Airing,01-Apr-20,,,"None found, add some","None found, add some",PRA,Original,Sports,School,23 min.,PG-13 - Teens 13 or older,2,
Okon Joururi,,6.15,15528,8708,579,Movie,1,Finished Airing,1982,,,"None found, add some","None found, add some","None found, add some",Original,"Award Winning, Drama, Fantasy",Historical,25 min.,G - All Ages,0,
Ougon Senshi Gold Lightan,Golden Warrior: The Gold Lightan,6.15,12435,8709,1,TV,52,Finished Airing,"Mar 1, 1981 to Feb 18, 1982",Spring 1981,Unknown,"None found, add some","None found, add some",Tatsunoko Production,Original,"Action, Adventure, Sci-Fi",Mecha,25 min. per ep.,PG-13 - Teens 13 or older,3,
Pokemon: Yadoking no Ichinichi,Pokémon: Slowking's Day,6.15,5689,8710,13,Special,1,Finished Airing,01-Jan-00,,,"None found, add some","None found, add some",OLM,Game,Fantasy,,3 min.,PG - Children,2,Kids
Sci-fi Harry,,6.15,6547,8711,9,TV,20,Finished Airing,"Oct 6, 2000 to Mar 23, 2001",Fall 2000,Saturdays at 02:09 (JST),"TV Asahi,       Nagoya Broadcasting Network",Super Techno Arts,APPP,Manga,"Drama, Horror, Sci-Fi",,25 min. per ep.,R - 17+ (violence & profanity),18,
Sengoku Night Blood,,6.15,3285,8712,45,TV,12,Finished Airing,"Oct 3, 2017 to Dec 26, 2017",Fall 2017,Tuesdays at 23:00 (JST),"TV Asahi,       Marvelous Entertainment,       Pony Canyon,       JY Animation,       Live Viewing Japan,       TV Asahi Music","None found, add some",Typhoon Graphics,Visual novel,"Fantasy, Romance","Historical, Isekai, Reverse Harem, Vampire",23 min. per ep.,PG-13 - Teens 13 or older,145,Josei
Seraphim Call,,6.15,7730,8713,6,TV,12,Finished Airing,"Oct 6, 1999 to Dec 22, 1999",Fall 1999,Thursdays at 01:45 (JST),"d-rights,       TV Tokyo Music,       Banpresto",Media Blasters,Sunrise,Original,"Drama, Romance, Sci-Fi",,23 min. per ep.,PG-13 - Teens 13 or older,18,
Shin Mashin Eiyuuden Wataru Majinzan,,6.15,13420,8714,1,OVA,2,Finished Airing,"Aug 5, 1989 to Sep 5, 1989",,,"None found, add some","None found, add some",Sunrise,Unknown,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Mecha,25 min. per ep.,G - All Ages,0,
Space☆Dandy 2nd Season Picture Drama,,6.15,9389,8715,3,Special,3,Finished Airing,"Nov 21, 2014 to Jan 28, 2015",,,Bandai Visual,"None found, add some",Bones,Original,"Comedy, Sci-Fi","Adult Cast, Space",6 min. per ep.,PG-13 - Teens 13 or older,5,
Stitch! Itazura Alien no Daibouken,Stitch! The Mischievous Alien's Great Adventure,6.15,10500,8716,2,TV,29,Finished Airing,"Oct 13, 2009 to Jun 29, 2010",Fall 2009,Unknown,Tohokushinsha Film Corporation,"None found, add some",Madhouse,Other,"Adventure, Comedy, Sci-Fi",,25 min. per ep.,G - All Ages,2,Kids
Super Shiro,,6.15,10631,8717,2,TV,48,Finished Airing,"Oct 14, 2019 to Sep 7, 2020",Fall 2019,Unknown,"Shin-Ei Animation,       TV Aichi,       Futabasha,       Audio Planning U,       Imagine","None found, add some",Science SARU,Manga,,,5 min. per ep.,PG - Children,4,Kids
Sword Art Online: Sword Art Offline,Sword Art Offline,6.15,2233,8718,90,Special,9,Finished Airing,"Oct 24, 2012 to Jun 26, 2013",,,Aniplex,Aniplex of America,I was a Ballerina,Light novel,Comedy,,11 min. per ep.,PG-13 - Teens 13 or older,166,
Takarajima Movie,Treasure Island: The Movie,6.15,12724,8719,1,Movie,1,Finished Airing,09-May-87,,,"None found, add some","None found, add some",Tokyo Movie Shinsha,Novel,"Adventure, Drama, Mystery, Supernatural",Historical,1 hr. 28 min.,PG - Children,0,
Tamayura: More Aggressive Picture Drama,,6.15,11299,8720,2,Special,1,Finished Airing,30-Oct-13,,,"None found, add some","None found, add some",TYO Animations,Original,Slice of Life,"CGDCT, Iyashikei",18 min.,G - All Ages,2,
Tenchi Muyou! GXP: Paradise Shidou-hen,Tenchi Muyo! GXP Paradise Starting,6.15,10756,8721,2,OVA,6,Finished Airing,"May 26, 2023 to Oct 27, 2023",,,Saber Works,"None found, add some","AIC,       Saber Project",Original,"Action, Comedy, Mystery, Sci-Fi","Detective, Harem, Mecha, Space",28 min. per ep.,PG-13 - Teens 13 or older,11,
Tenshi Nanka ja Nai,,6.15,8688,8722,4,OVA,1,Finished Airing,21-Sep-94,,,Shueisha,"None found, add some",Group TAC,Manga,"Comedy, Drama",,30 min.,PG - Children,6,Shoujo
Tiger Mask (Movie),,6.15,13199,8723,1,Movie,1,Finished Airing,17-Mar-70,,,"None found, add some","None found, add some","None found, add some",Manga,Sports,Combat Sports,47 min.,PG-13 - Teens 13 or older,1,Shounen
Toki no Kousa,Shibuya Vernacular,6.15,9304,8724,3,Special,1,Finished Airing,20-Apr-18,,,"MAZRI,       Audio Graphics Institute","None found, add some",CLAP,Original,Avant Garde,,1 min.,G - All Ages,7,
Tokusou Kihei Dorvack,Special Powered Armor Troop Dorvack,6.15,11413,8725,2,TV,36,Finished Airing,"Oct 7, 1983 to Jul 6, 1984",Fall 1983,Unknown,Fuji TV,Discotek Media,Ashi Productions,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,R+ - Mild Nudity,3,
Tottoi,Secret of the Seal,6.15,13131,8726,1,Movie,1,Finished Airing,Jun-92,,,"None found, add some","None found, add some",Nippon Animation,Novel,"Adventure, Drama, Slice of Life",,1 hr. 22 min.,G - All Ages,3,Kids
Umi kara no Shisha,,6.15,11869,8727,1,Movie,1,Finished Airing,21-Aug-10,,,Katsudou-manga-kan,"None found, add some","None found, add some",Unknown,"Action, Sci-Fi","Mecha, Super Power",8 min.,PG-13 - Teens 13 or older,2,
Umi Monogatari: Marin no Kore Naani?,"Umi Monogatari: Marin's ""What Is This?""",6.15,9961,8728,3,Special,4,Finished Airing,"Nov 22, 2009 to Feb 24, 2010",,,"None found, add some","None found, add some",Zexcs,Game,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,1,
Wasureta Furi wo Shite,Pretending to forget,6.15,12905,8729,1,Movie,1,Finished Airing,30-Jun-20,,,CEKAI,"None found, add some",Calf Studio,Manga,Slice of Life,,13 min.,G - All Ages,2,
Wind: A Breath of Heart OVA,,6.15,9813,8730,3,OVA,3,Finished Airing,"Jun 25, 2004 to Dec 22, 2004",,,KSS,"None found, add some",Venet,Visual novel,"Drama, Romance, Supernatural",School,29 min. per ep.,PG-13 - Teens 13 or older,1,
Wonder 3,The Amazing 3,6.15,12050,8731,1,TV,52,Finished Airing,"Jun 6, 1965 to Jun 27, 1966",Summer 1965,Unknown,Fuji TV,"None found, add some",Mushi Production,Unknown,"Action, Adventure, Comedy, Sci-Fi",,23 min. per ep.,G - All Ages,5,
Yama Nezumi Rocky Chuck,Fables of the Green Forest,6.15,11447,8732,1,TV,52,Finished Airing,"Jan 7, 1973 to Dec 30, 1973",Winter 1973,Sundays at 19:30 (JST),"Mushi Production,       Fuji TV,       Zuiyo","None found, add some",Nippon Animation,Unknown,"Adventure, Fantasy",Anthropomorphic,25 min. per ep.,G - All Ages,5,Kids
Shin Koihime†Musou OVA Omake,,6.14,11409,8733,2,Special,1,Finished Airing,07-Jul-10,,,"None found, add some","None found, add some","None found, add some",Visual novel,"Adventure, Comedy, Fantasy, Ecchi",,11 min.,R+ - Mild Nudity,0,
Sore Ike! Anpanman: Tsumikijou no Himitsu,,6.14,14662,8734,734,Movie,1,Finished Airing,14-Mar-92,,,"None found, add some","None found, add some",TMS Entertainment,Unknown,"Comedy, Fantasy",,1 hr.,PG - Children,1,Kids
Star Fox Zero: The Battle Begins,,6.14,9011,8735,4,ONA,1,Finished Airing,20-Apr-16,,,"Production I.G,       Nintendo","None found, add some",Wit Studio,Game,"Action, Sci-Fi",Space,14 min.,G - All Ages,7,
Subarashiki Kono Sekai The Animation,The World Ends with You The Animation,6.14,2562,8736,72,TV,12,Finished Airing,"Apr 10, 2021 to Jun 26, 2021",Spring 2021,Saturdays at 02:25 (JST),Mainichi Broadcasting System,Funimation,"Shin-Ei Animation,       domerica",Game,"Action, Adventure",,23 min. per ep.,PG-13 - Teens 13 or older,320,
Tales of HR,,6.14,12257,8737,1,ONA,13,Finished Airing,"Jun 17, 2018 to Dec 14, 2019",,,Bandai Namco Entertainment,"None found, add some",Signal.MD,Game,Comedy,"Parody, School",4 min. per ep.,G - All Ages,1,
Tanuki to Kitsune,,6.14,14429,8738,788,ONA,18,Finished Airing,"Feb 9, 2018 to Mar 19, 2018",,,"None found, add some","None found, add some","Gathering,       Lesprit",Web manga,Comedy,,35 sec. per ep.,G - All Ages,2,
Teekyuu 7 Specials,Teekyu 7 Specials,6.14,9286,8739,3,Special,2,Finished Airing,27-May-16,,,Earth Star Entertainment,"None found, add some",Millepensee,Manga,"Comedy, Sports",,2 min. per ep.,PG-13 - Teens 13 or older,0,Shounen
Touken Ranbu Kai: Kyoden Moyuru Honnouji,,6.14,6289,8740,10,TV,8,Finished Airing,"Apr 2, 2024 to May 21, 2024",Spring 2024,Tuesdays at 23:00 (JST),"Marvelous Entertainment,       Rakuonsha,       Nitroplus,       TOHO animation,       EXNOA","None found, add some",domerica,Other,"Action, Fantasy","Anthropomorphic, Historical, Samurai",24 min. per ep.,PG-13 - Teens 13 or older,39,
Ultraman Kids: Haha wo Tazunete 3000-man Kounen,Ultraman Kids Looking for Mother for 30000000 Light Years,6.14,13576,8741,1,TV,26,Finished Airing,"Nov 17, 1991 to May 24, 1992",Fall 1991,Unknown,"None found, add some",Mill Creek Entertainment,Tsuburaya Productions,Other,,Space,24 min. per ep.,PG - Children,3,Kids
Wei Wo Du Shen,I Am The only God,6.14,12365,8742,1,ONA,50,Finished Airing,"Feb 4, 2021 to Jul 19, 2021",,,Tencent Penguin Pictures,"None found, add some",Ruo Hong Culture,Novel,"Action, Fantasy",,9 min. per ep.,PG-13 - Teens 13 or older,5,
Wind: A Breath of Heart Specials,,6.14,11214,8743,2,Special,4,Finished Airing,10-Dec-04,,,Rondo Robe,"None found, add some",Radix,Visual novel,"Comedy, Romance",School,12 min. per ep.,PG-13 - Teens 13 or older,0,
Wo de Yi Jie Zhi Lu,My Journey in an Alternate World,6.14,11637,8744,1,ONA,40,Finished Airing,"Jan 13, 2022 to May 27, 2022",,,"bilibili,       Xuanyuan Network","None found, add some","None found, add some",Original,"Action, Adventure, Comedy, Fantasy","Historical, Martial Arts",10 min. per ep.,PG-13 - Teens 13 or older,4,
Xin Jue,Awakening Soul,6.14,12731,8745,1,ONA,13,Finished Airing,"Oct 13, 2020 to Dec 29, 2020",,,"bilibili,       CG Year","None found, add some","None found, add some",Original,"Action, Adventure, Sci-Fi",,19 min. per ep.,PG-13 - Teens 13 or older,5,
Yin Yang Shi: Ping An Wu Yu 3rd Season,,6.14,15576,8746,574,ONA,12,Finished Airing,"Jan 25, 2022 to Apr 19, 2022",,,"None found, add some","None found, add some","None found, add some",Game,"Comedy, Supernatural",Mythology,5 min. per ep.,PG-13 - Teens 13 or older,2,
Zhongguo Jingqi Xiansheng,,6.14,10113,8747,2,ONA,63,Finished Airing,"Feb 28, 2014 to May 17, 2016",,,Tencent Animation & Comics,"None found, add some",Haoliners Animation League,Web manga,"Comedy, Supernatural, Suspense",,11 min. per ep.,R - 17+ (violence & profanity),8,
(OO),,6.14,19172,8748,272,Movie,1,Finished Airing,2017,,,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,6 min.,PG-13 - Teens 13 or older,0,
2.43: Seiin Koukou Danshi Volley-bu,2.43: Seiin High School Boys Volleyball Team,6.14,1931,8749,112,TV,12,Finished Airing,"Jan 8, 2021 to Mar 26, 2021",Winter 2021,Fridays at 00:55 (JST),"Aniplex,       Dentsu,       Animax,       Movic,       Fuji TV,       Fujipacific Music,       Shueisha,       Fuji Creative,       Tohan Corporation,       Japan Volleyball Association",Funimation,David Production,Novel,"Drama, Sports","School, Team Sports",23 min. per ep.,PG-13 - Teens 13 or older,353,
Ai Tenchi Muyou!,,6.14,3742,8750,36,TV,50,Finished Airing,"Oct 6, 2014 to Dec 26, 2014",Fall 2014,Mondays at 21:55 (JST),"VAP,       AIC",Funimation,AIC PLUS+,Original,"Comedy, Sci-Fi",,4 min. per ep.,PG-13 - Teens 13 or older,41,
Animation Kikou: Marco Polo no Bouken,Marco Polo's Adventures,6.14,12605,8751,1,TV,43,Finished Airing,"Apr 7, 1979 to Apr 5, 1980",Spring 1979,Unknown,NHK,"None found, add some",Madhouse,Original,Adventure,Historical,20 min. per ep.,G - All Ages,4,
Anne no Nikki: Anne Frank Monogatari,,6.14,13103,8752,1,TV Special,1,Finished Airing,28-Sep-79,,,"None found, add some","None found, add some",Nippon Animation,Book,Drama,Historical,1 hr. 22 min.,G - All Ages,2,
"Anpanman to Hajimeyou! Iro, Kazu, Katachi Wakaru ka na Iro, Katachi",,6.14,15507,8753,582,Special,1,Finished Airing,26-Jul-06,,,VAP,"None found, add some",TMS Entertainment,Unknown,,Educational,25 min.,PG - Children,0,Kids
Arifureta Shokugyou de Sekai Saikyou Recap,Arifureta: Omnibus - The Great Orcus Labyrinth,6.14,3714,8754,36,TV Special,1,Finished Airing,12-Aug-19,,,"None found, add some","None found, add some","asread.,       White Fox",Light novel,"Action, Adventure, Fantasy","Harem, Isekai",23 min.,PG-13 - Teens 13 or older,64,
Baby☆Love,,6.14,7653,8755,6,OVA,1,Finished Airing,01-Nov-97,,,"Asatsu DK,       Shueisha","None found, add some",Studio Comet,Manga,"Comedy, Romance",,30 min.,PG-13 - Teens 13 or older,15,
Bao Lian Deng,Lotus Lantern,6.14,14920,8756,676,Movie,1,Finished Airing,1999,,,Shanghai Animation Film Studio,"None found, add some","None found, add some",Other,"Action, Adventure, Fantasy",,1 hr. 25 min.,G - All Ages,0,
Burn Up Scramble,,6.14,6389,8757,10,TV,12,Finished Airing,"Jan 12, 2004 to Mar 29, 2004",Winter 2004,Unknown,"AIC,       Memory-Tech,       Toshiba Entertainment,       Geneon Entertainment",Geneon Entertainment USA,AIC Spirits,Original,"Action, Comedy, Drama, Mystery, Sci-Fi, Ecchi",Detective,24 min. per ep.,R - 17+ (violence & profanity),5,
Choujuu Kishin Dancougar: Juusenki-tai Songs,,6.14,15436,8758,593,OVA,1,Finished Airing,1986,,,Ashi Productions,"None found, add some","None found, add some",Unknown,"Action, Sci-Fi",Mecha,24 min.,PG-13 - Teens 13 or older,0,
Denshinbashira Elemi no Koi,Elemi,6.14,9576,8759,3,Movie,1,Finished Airing,Jan-09,,,"None found, add some","None found, add some",Sovat Theater,Original,"Award Winning, Fantasy",,44 min.,G - All Ages,8,
Doraemon: Benkyou Heya no Tsuribori,,6.14,12929,8760,1,Special,1,Finished Airing,03-Oct-79,,,"None found, add some","None found, add some","None found, add some",Manga,"Comedy, Sci-Fi",,12 min.,PG - Children,0,"KidsKids,         ShounenShounen"
Dororonpa!,,6.14,14833,8761,691,TV,115,Finished Airing,"Apr 8, 1991 to Sep 27, 1991",Spring 1991,Unknown,TV Asahi,"None found, add some",Shin-Ei Animation,Unknown,"Comedy, Slice of Life, Supernatural",,10 min. per ep.,PG - Children,0,
Duel Masters Cross Shock,,6.14,11069,8762,2,TV,50,Finished Airing,"Apr 3, 2010 to Mar 26, 2011",Spring 2010,Unknown,"Shogakukan-Shueisha Productions,       Asahi Broadcasting","None found, add some",Shogakukan Music & Digital Entertainment,Original,"Action, Adventure, Comedy, Fantasy",Strategy Game,10 min. per ep.,PG-13 - Teens 13 or older,1,Kids
Ganbare Goemon,Legend of the Mystical Ninja,6.14,11408,8763,2,TV,23,Finished Airing,"Oct 4, 1997 to Mar 28, 1998",Fall 1997,Saturdays at 17:00 (JST),Konami,ADV Films,Trans Arts,Game,Comedy,,24 min. per ep.,G - All Ages,4,Shounen
Getter Robo Go,,6.14,10094,8764,3,TV,50,Finished Airing,"Feb 11, 1991 to Jan 27, 1992",Winter 1991,Unknown,Dynamic Planning,"None found, add some",Toei Animation,Manga,"Action, Adventure","Mecha, Military",24 min. per ep.,PG-13 - Teens 13 or older,4,Shounen
Gigi Goegoe Sunghyungsoo,Beauty Water,6.14,11504,8765,1,Movie,1,Finished Airing,09-Sep-20,,,"None found, add some","None found, add some",Studio Animal,Web manga,"Horror, Suspense",,1 hr. 25 min.,R+ - Mild Nudity,3,
Girly Air Force,,6.14,2403,8766,80,TV,12,Finished Airing,"Jan 10, 2019 to Mar 28, 2019",Winter 2019,Thursdays at 23:00 (JST),"Sotsu,       AT-X,       KlockWorx,       Tokyo MX,       Avex Pictures,       BS11,       Crunchyroll,       Cygames,       Kadokawa,       CA-Cygames Anime Fund",Discotek Media,Satelight,Light novel,"Action, Sci-Fi",Military,23 min. per ep.,PG-13 - Teens 13 or older,185,
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,,6.14,3900,8767,33,TV,12,Finished Airing,"Jan 24, 2012 to Mar 27, 2012",Winter 2012,Tuesdays at Unknown,"Lantis,       Cammot","None found, add some",LMD,Manga,"Comedy, Girls Love, Ecchi",School,6 min. per ep.,PG-13 - Teens 13 or older,45,Seinen
Green Green,,6.14,1854,8768,118,TV,12,Finished Airing,"Jul 13, 2003 to Sep 28, 2003",Summer 2003,Tuesdays at 00:05 (JST),"Pony Canyon,       Memory-Tech,       Pony Canyon Enterprises",Media Blasters,Studio Matrix,Visual novel,"Comedy, Romance, Ecchi",School,24 min. per ep.,R+ - Mild Nudity,225,
Gundam Neo Experience 0087: Green Divers,,6.14,9279,8769,3,Movie,1,Finished Airing,10-Aug-01,,,Bandai Visual,"None found, add some",Sunrise,Original,"Adventure, Sci-Fi","Mecha, Space",23 min.,PG-13 - Teens 13 or older,1,
Hanabi-chan wa Okuregachi,Hanabi-chan: The Girl Who Popped Out of the Game World,6.14,8492,8770,5,TV,12,Finished Airing,"Jul 10, 2022 to Sep 25, 2022",Summer 2022,Sundays at 21:55 (JST),"None found, add some","None found, add some",Gaina,Manga,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,12,
Hare Tokidoki Buta,"Fair, then Partly Piggy",6.14,15313,8771,613,Movie,1,Finished Airing,23-Aug-88,,,Gakken,Discotek Media,Oh! Production,Picture book,Comedy,,1 hr. 14 min.,PG - Children,1,Kids
Harukanaru Toki no Naka de: Hachiyou Shou Recap,,6.14,13602,8772,1,Special,1,Finished Airing,28-Jul-06,,,"None found, add some","None found, add some",Yumeta Company,Visual novel,"Fantasy, Supernatural","Historical, Mythology, Time Travel",32 min.,PG-13 - Teens 13 or older,1,Shoujo
Hi no Tori: Hagoromo-hen,,6.14,14685,8773,726,Movie,1,Finished Airing,17-Jul-04,,,"None found, add some","None found, add some",Tezuka Productions,Manga,Drama,,21 min.,G - All Ages,0,
Hitsuji no Uta,,6.14,5056,8774,18,OVA,4,Finished Airing,"May 25, 2003 to Feb 25, 2004",,,"Group TAC,       KENMedia","None found, add some",Madhouse,Manga,"Drama, Horror",Vampire,30 min. per ep.,R - 17+ (violence & profanity),40,Seinen
Kagerou Daze: In a Day's,,6.14,5233,8775,16,Movie,1,Finished Airing,04-Nov-16,,,"Aniplex,       1st PLACE,       KDDI","None found, add some",Jumonji,Mixed media,"Comedy, Romance, Sci-Fi, Slice of Life, Supernatural",,23 min.,PG-13 - Teens 13 or older,24,
Kinnikuman: Ooabare! Seigi Choujin,,6.14,12264,8776,1,Movie,1,Finished Airing,22-Dec-84,,,"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Sports",Combat Sports,48 min.,PG-13 - Teens 13 or older,0,Shounen
Kirari Kagayaku,,6.14,16815,8777,439,ONA,1,Finished Airing,29-Mar-17,,,"None found, add some","None found, add some","None found, add some",Original,"Romance, Slice of Life",Music,10 min.,G - All Ages,0,
Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,,6.14,9224,8778,4,ONA,4,Finished Airing,"Aug 7, 2011 to Sep 29, 2011",,,Studio Moriken,"None found, add some",Sunrise,Light novel,"Comedy, Fantasy",School,8 min. per ep.,PG-13 - Teens 13 or older,5,
Littleforestmello,Littleforestfellow,6.14,15274,8779,619,ONA,3,Finished Airing,"Sep 6, 2016 to Sep 21, 2017",,,Sanrio,"None found, add some","None found, add some",Original,,,2 min. per ep.,G - All Ages,2,Kids
Macross 25-shuunen Kinen: All That VF Macross Zero Version,Macross 25th Anniversary: All That VF Macross Zero Version,6.14,9643,8780,3,ONA,1,Finished Airing,25-Jul-08,,,"None found, add some","None found, add some","None found, add some",Original,"Action, Sci-Fi",Mecha,2 min.,PG-13 - Teens 13 or older,1,
